aishe_code,institution_name,category,state,district,university_affiliation,source_year,verification_status,is_premium,naac_grade,established_year,cei_id,removal_reason
C-6577,RVS College of Engineering and Technology,College,Puducherry,Karaikal,,2020-21,UNVERIFIED,False,,2008,CEI-IN-4BDD12DE1AD7,DUPLICATE_NAME_AFFILIATION
C-66272,GOVERNMENT LAW COLLEGE,College,Madhya Pradesh,Seoni,,2020-21,UNVERIFIED,False,,2016,CEI-IN-7E573EA9E6B8,DUPLICATE_NAME_AFFILIATION
C-66314,LEELAWATI COLLEGE,College,Rajasthan,Udaipur,,2020-21,UNVERIFIED,False,,2020,CEI-IN-F48724449DE5,DUPLICATE_NAME_AFFILIATION
C-66677,SCHOOL OF MANAGEMENT STUDIES,College,Andhra Pradesh,Vizianagaram,,2020-21,UNVERIFIED,False,,1994,CEI-IN-1568F0FFF211,DUPLICATE_NAME_AFFILIATION
C-66994,SUNRISE COLLEGE OF NURSING,College,Jharkhand,Ranchi,,2020-21,UNVERIFIED,False,,2020,CEI-IN-0DE1FE4C4853,DUPLICATE_NAME_AFFILIATION
C-66849,ADARSH COLLEGE OF EDUCATION,College,Madhya Pradesh,Gwalior,,2020-21,UNVERIFIED,False,,2017,CEI-IN-0D6FB2C7F5D3,DUPLICATE_NAME_AFFILIATION
C-67602,NIMRA COLLEGE OF NURSING,College,Andhra Pradesh,Krishna,,2020-21,UNVERIFIED,False,,2021,CEI-IN-BFD00A53A809,DUPLICATE_NAME_AFFILIATION
C-67968,COLLEGE OF FINE ARTS,College,Andhra Pradesh,Y.S.R. Kadapa,,2020-21,UNVERIFIED,False,,2020,CEI-IN-AAC999A4E873,DUPLICATE_NAME_AFFILIATION
C-68028,SARASWATI MAHAVIDYALAYA,College,Chhattisgarh,Bilaspur,,2020-21,UNVERIFIED,False,,2022,CEI-IN-C8769A32FEED,DUPLICATE_NAME_AFFILIATION
C-68517,MGM COLLEGE OF PHARMACY,College,Bihar,Patna,,2020-21,UNVERIFIED,False,,2020,CEI-IN-393BEB04F7C7,DUPLICATE_NAME_AFFILIATION
C-68652,PRESIDENCY COLLEGE,College,Odisha,Ganjam,,2020-21,UNVERIFIED,False,,2021,CEI-IN-E3F29136B92E,DUPLICATE_NAME_AFFILIATION
C-68720,CHRIST COLLEGE,College,Meghalaya,Ri Bhoi,,2020-21,UNVERIFIED,False,,2022,CEI-IN-D3741D5E5DA2,DUPLICATE_NAME_AFFILIATION
C-69256,COLLEGE OF FISHERIES SCIENCE,College,Jharkhand,Gumla,,2020-21,UNVERIFIED,False,,-,CEI-IN-08B5FCA384AE,DUPLICATE_NAME_AFFILIATION
C-690,Government Medical College,College,Gujarat,Surat,,2020-21,UNVERIFIED,False,,1964,CEI-IN-840EE4A5596B,DUPLICATE_NAME_AFFILIATION
C-69007,MARUTHI COLLEGE OF NURSING,College,Karnataka,Bengaluru Rural,,2020-21,UNVERIFIED,False,,2021,CEI-IN-538D01303C66,DUPLICATE_NAME_AFFILIATION
C-69169,SUNRISE COLLEGE OF NURSING,College,Gujarat,Dahod,,2020-21,UNVERIFIED,False,,2022,CEI-IN-A21A3EF1D90B,DUPLICATE_NAME_AFFILIATION
C-6950,Rajiv Gandhi College of Education,College,Karnataka,Tumakuru,,2020-21,UNVERIFIED,False,,2004,CEI-IN-93CFD69C2D5F,DUPLICATE_NAME_AFFILIATION
C-69460,CHRIST ARTS AND SCIENCE COLLEGE,College,Puducherry,Puducherry,,2020-21,UNVERIFIED,False,,2022,CEI-IN-4C48BE027895,DUPLICATE_NAME_AFFILIATION
C-69676,IDEAL INSTITUTE OF NURSING,College,Maharashtra,Palghar,,2020-21,UNVERIFIED,False,,2019,CEI-IN-F982E97A2B72,DUPLICATE_NAME_AFFILIATION
C-6978,Akshaya College of Education,College,Karnataka,Tumakuru,,2020-21,UNVERIFIED,False,,2008,CEI-IN-1F4E73531EC9,DUPLICATE_NAME_AFFILIATION
C-69644,BHARTI COLLEGE OF PHARMACY,College,Rajasthan,Sikar,,2020-21,UNVERIFIED,False,,2022,CEI-IN-6F91BD556FEC,DUPLICATE_NAME_AFFILIATION
C-69935,INDIRA COLLEGE OF ALLIED HEALTH SCIENCES,College,Tamil Nadu,Thiruvallur,,2020-21,UNVERIFIED,False,,2022,CEI-IN-1846450212E3,DUPLICATE_NAME_AFFILIATION
C-69803,INSTITUTE OF PHARMACEUTICAL SCIENCES,College,Gujarat,Vadodara,,2020-21,UNVERIFIED,False,,2022,CEI-IN-2261AE7F3BC2,DUPLICATE_NAME_AFFILIATION
C-70239,ST XAVIERS DEGREE COLLEGE,College,Uttar Pradesh,Muzaffarnagar,,2020-21,UNVERIFIED,False,,-,CEI-IN-9BA17E00913F,DUPLICATE_NAME_AFFILIATION
C-70055,INSTITUTE OF MANAGEMENT STUDIES,College,Madhya Pradesh,Ashoknagar,,2020-21,UNVERIFIED,False,,2022,CEI-IN-37CFD079E7A9,DUPLICATE_NAME_AFFILIATION
C-7011,Divya College of Education,College,Karnataka,Tumakuru,,2020-21,UNVERIFIED,False,,2009,CEI-IN-00912980D4F9,DUPLICATE_NAME_AFFILIATION
C-70117,RAJEEV COLLEGE OF PHARMACY,College,Karnataka,Hassan,,2020-21,UNVERIFIED,False,,-,CEI-IN-B754B63B5BA2,DUPLICATE_NAME_AFFILIATION
C-70382,SAI COLLEGE OF NURSING,College,Odisha,Jajpur,,2020-21,UNVERIFIED,False,,2022,CEI-IN-0F8FCE294CF3,DUPLICATE_NAME_AFFILIATION
C-70822,BHARATH COLLEGE OF NURSING,College,Tamil Nadu,Thiruvarur,,2020-21,UNVERIFIED,False,,-,CEI-IN-5E85F3D430EC,DUPLICATE_NAME_AFFILIATION
C-71173,NATIONAL COLLEGE OF EDUCATION,College,Assam,Darrang,,2020-21,UNVERIFIED,False,,-,CEI-IN-ADD6341D7AD9,DUPLICATE_NAME_AFFILIATION
C-71153,PRATAP COLLEGE,College,Rajasthan,Sikar,,2020-21,UNVERIFIED,False,,2022,CEI-IN-E4D36C8628C8,DUPLICATE_NAME_AFFILIATION
C-71349,GURUKUL COLLEGE OF PHARMACY,College,Rajasthan,Didwana-Kuchaman,,2020-21,UNVERIFIED,False,,-,CEI-IN-B7B1CAAA406D,DUPLICATE_NAME_AFFILIATION
C-71523,COLLEGE OF PHARMACY,College,Bihar,Nalanda,,2020-21,UNVERIFIED,False,,2020,CEI-IN-DFA2660181E3,DUPLICATE_NAME_AFFILIATION
C-71601,SANSKAR COLLEGE,College,Rajasthan,Sikar,,2020-21,UNVERIFIED,False,,-,CEI-IN-FF7CC0488015,DUPLICATE_NAME_AFFILIATION
C-7135,Government College of Nursing,College,Gujarat,Bhavnagar,,2020-21,UNVERIFIED,False,,2010,CEI-IN-5D52E0580FF2,DUPLICATE_NAME_AFFILIATION
C-71674,VIJAYA COLLEGE OF NURSING,College,Andhra Pradesh,Kakinada,,2020-21,UNVERIFIED,False,,-,CEI-IN-E03F7238BA11,DUPLICATE_NAME_AFFILIATION
C-71788,SARASWATI NURSING COLLEGE,College,Gujarat,Banas Kantha,,2020-21,UNVERIFIED,False,,-,CEI-IN-250093F670FA,DUPLICATE_NAME_AFFILIATION
C-71795,OXFORD BUSINESS COLLEGE,College,Karnataka,Ballari,,2020-21,UNVERIFIED,False,,-,CEI-IN-FD41FDD4A61E,DUPLICATE_NAME_AFFILIATION
C-71910,SWAMI VIVEKANAND COLLEGE OF PHARMACY,College,Uttar Pradesh,Basti,,2020-21,UNVERIFIED,False,,-,CEI-IN-A2E7522B2347,DUPLICATE_NAME_AFFILIATION
C-71958,GOVERNMENT COLLEGE OF NURSING,College,West Bengal,Kalimpong,,2020-21,UNVERIFIED,False,,-,CEI-IN-AEC71046C868,DUPLICATE_NAME_AFFILIATION
C-72018,SARASWATI COLLEGE OF NURSING,College,Rajasthan,Jaipur (Gramin),,2020-21,UNVERIFIED,False,,-,CEI-IN-C1F895B70CB2,DUPLICATE_NAME_AFFILIATION
C-71844,MAHATMA GANDHI COLLEGE,College,Madhya Pradesh,Satna,,2020-21,UNVERIFIED,False,,-,CEI-IN-F16C484EB11E,DUPLICATE_NAME_AFFILIATION
C-72033,"SCHOOL OF ALLIED HEALTH SCIENCES, VMRFDU",College,Tamil Nadu,Chengalpattu,,2020-21,UNVERIFIED,False,,-,CEI-IN-FA2579C14CBF,DUPLICATE_NAME_AFFILIATION
C-72426,J P COLLEGE OF LAW,College,Bihar,Nalanda,,2020-21,UNVERIFIED,False,,-,CEI-IN-45B3524E001A,DUPLICATE_NAME_AFFILIATION
C-72443,SUN DEGREE COLLEGE,College,Telangana,Hyderabad,,2020-21,UNVERIFIED,False,,-,CEI-IN-023E429F4632,DUPLICATE_NAME_AFFILIATION
C-72585,GOVERNMENT MEDICAL COLLEGE,College,Madhya Pradesh,Datia,,2020-21,UNVERIFIED,False,,-,CEI-IN-73523A150CCC,DUPLICATE_NAME_AFFILIATION
C-72645,R P COLLEGE,College,Uttar Pradesh,Prayagraj,,2020-21,UNVERIFIED,False,,-,CEI-IN-4C8FD6F86B1B,DUPLICATE_NAME_AFFILIATION
C-7991,GOVT. LAW COLLEGE,College,Kerala,Kozhikode,,2020-21,UNVERIFIED,False,,1970,CEI-IN-A8F3EF62E813,DUPLICATE_NAME_AFFILIATION
C-8733,J.N. College,College,Bihar,Madhubani,,2020-21,UNVERIFIED,False,,1959,CEI-IN-D18B0BC67DD4,DUPLICATE_NAME_AFFILIATION
C-8074,NATIONAL COLLEGE OF PHARMACY,College,Kerala,Kozhikode,,2020-21,UNVERIFIED,False,,1996,CEI-IN-FE57037061FE,DUPLICATE_NAME_AFFILIATION
C-8754,Marwari College,College,Bihar,Darbhanga,,2020-21,UNVERIFIED,False,,1958,CEI-IN-6756F30CCF36,DUPLICATE_NAME_AFFILIATION
C-8777,Women's College,College,Bihar,Samastipur,,2020-21,UNVERIFIED,False,,1956,CEI-IN-B6142A7032D0,DUPLICATE_NAME_AFFILIATION
C-9430,Don Bosco College,College,Manipur,Senapati,,2020-21,UNVERIFIED,False,,2000,CEI-IN-6550A9EEFD16,DUPLICATE_NAME_AFFILIATION
C-9594,Government Law College,College,Tripura,West Tripura,,2020-21,UNVERIFIED,False,,1986,CEI-IN-F9BD424B1C8F,DUPLICATE_NAME_AFFILIATION
C-9590,College of Agriculture,College,Tripura,West Tripura,,2020-21,UNVERIFIED,False,,2007,CEI-IN-AAB676A9260D,DUPLICATE_NAME_AFFILIATION
C-9571,Women's College,College,Tripura,West Tripura,,2020-21,UNVERIFIED,False,,1965,CEI-IN-B798C5BA6DB5,DUPLICATE_NAME_AFFILIATION
C-9597,Institute of Advance Studies in Education,College,Tripura,West Tripura,,2020-21,UNVERIFIED,False,,1964,CEI-IN-35A5DE88D8C4,DUPLICATE_NAME_AFFILIATION
C-9541,Sri Venkateswara College of Arts & Science,College,Tamil Nadu,Dharmapuri,,2020-21,UNVERIFIED,False,,2010,CEI-IN-E1F0C24EF577,DUPLICATE_NAME_AFFILIATION
C-9600,College of Veterinary Science & Animal Husbandry,College,Tripura,West Tripura,,2020-21,UNVERIFIED,False,,2009,CEI-IN-A5197CA5E153,DUPLICATE_NAME_AFFILIATION
C-9536,Don Bosco College,College,Tamil Nadu,Dharmapuri,,2020-21,UNVERIFIED,False,,2007,CEI-IN-E774B7825AEB,DUPLICATE_NAME_AFFILIATION
S-14789,GEMS SCHOOL OF NURSING,Standalone,Bihar,Rohtas,,2020-21,UNVERIFIED,False,,2004,CEI-IN-1946F5825B50,DUPLICATE_NAME_AFFILIATION
S-20089,YAMUNA INSTITUTE OF NURSING,Standalone,Bihar,Begusarai,,2020-21,UNVERIFIED,False,,2018,CEI-IN-5491CDB43B4F,DUPLICATE_NAME_AFFILIATION
S-19744,INDIAN INSTITUTE OF TOURISM AND TRAVEL MANAGEMENT,Standalone,Goa,North Goa,,2020-21,UNVERIFIED,False,,1983,CEI-IN-399EAB5DF40A,DUPLICATE_NAME_AFFILIATION
S-20853,PEARL ACADEMY,Standalone,Delhi,South,,2020-21,UNVERIFIED,False,,-,CEI-IN-42388203378D,DUPLICATE_NAME_AFFILIATION
S-21671,SHIVAM COLLEGE OF EDUCATION,Standalone,Haryana,Bhiwani,,2020-21,UNVERIFIED,False,,2008,CEI-IN-1F604FB34876,DUPLICATE_NAME_AFFILIATION
S-20837,NALANDA NURSING INSTITUTE,Standalone,Gujarat,Rajkot,,2020-21,UNVERIFIED,False,,2021,CEI-IN-514C851E9E99,DUPLICATE_NAME_AFFILIATION
S-15133,KRISHNA NURSING INSTITUTE,Standalone,Gujarat,Morbi,,2020-21,UNVERIFIED,False,,2014,CEI-IN-A7D33E637DA5,DUPLICATE_NAME_AFFILIATION
S-15693,FLORENCE NIGHTINGALE SCHOOL OF NURSING,Standalone,Jammu and Kashmir,Kathua,,2020-21,UNVERIFIED,False,,2011,CEI-IN-C7FE01C634F2,DUPLICATE_NAME_AFFILIATION
S-20120,NATIONAL INSTITUTE OF FASHION TECHNOLOGY,Standalone,Jammu and Kashmir,Budgam,,2020-21,UNVERIFIED,False,,2013,CEI-IN-5A33E27E5BD4,DUPLICATE_NAME_AFFILIATION
S-18391,FOOD CRAFT INSTITUTE,Standalone,Jammu and Kashmir,Jammu,,2020-21,UNVERIFIED,False,,2008,CEI-IN-D2BA976F07D6,DUPLICATE_NAME_AFFILIATION
S-22379,SURYA NURSING COLLEGE,Standalone,Jharkhand,West Singhbhum,,2020-21,UNVERIFIED,False,,-,CEI-IN-EFC96E1AB9D8,DUPLICATE_NAME_AFFILIATION
S-21242,CITY COLLEGE,Standalone,Haryana,Mahendragarh,,2020-21,UNVERIFIED,False,,2007,CEI-IN-25B1EEAAA027,DUPLICATE_NAME_AFFILIATION
S-19260,MERCY SCHOOL OF NURSING,Standalone,Jharkhand,East Singhbum,,2020-21,UNVERIFIED,False,,2016,CEI-IN-26BBCB9729FB,DUPLICATE_NAME_AFFILIATION
S-22059,COLLEGE OF PHARMACEUTICAL SCIENCES,Standalone,Jharkhand,East Singhbum,,2020-21,UNVERIFIED,False,,-,CEI-IN-C87E8A7B462F,DUPLICATE_NAME_AFFILIATION
S-21948,SAI COLLEGE OF NURSING,Standalone,Jharkhand,Ranchi,,2020-21,UNVERIFIED,False,,-,CEI-IN-EA24778E7A00,DUPLICATE_NAME_AFFILIATION
S-21811,DISTRICT INSTITUTE OF EDUCATION AND TRAINING,Standalone,Jharkhand,Hazaribagh,,2020-21,UNVERIFIED,False,,-,CEI-IN-78DA3ABFD8C7,DUPLICATE_NAME_AFFILIATION
S-22596,INDIAN COLLEGE OF PHARMACY,Standalone,Jharkhand,Palamu,,2020-21,UNVERIFIED,False,,-,CEI-IN-0379A4DD705B,DUPLICATE_NAME_AFFILIATION
S-20812,PEARL ACADEMY,Standalone,Karnataka,Bengaluru Urban,,2020-21,UNVERIFIED,False,,-,CEI-IN-E5EC06E3F8CF,DUPLICATE_NAME_AFFILIATION
S-21450,MOTHER TERESA COLLEGE OF NURSING,Standalone,Jharkhand,Simdega,,2020-21,UNVERIFIED,False,,2022,CEI-IN-3E6CB2ED243F,DUPLICATE_NAME_AFFILIATION
S-19261,SHIVAM SCHOOL OF NURSING,Standalone,Jharkhand,Deoghar,,2020-21,UNVERIFIED,False,,2016,CEI-IN-1E6B3CE1B796,DUPLICATE_NAME_AFFILIATION
S-18925,SUNRISE COLLEGE OF PHARMACY,Standalone,Karnataka,Raichur,,2020-21,UNVERIFIED,False,,-,CEI-IN-5BE0EB8FEA18,DUPLICATE_NAME_AFFILIATION
S-18874,ORIENTAL COLLEGE OF PHARMACY,Standalone,Karnataka,Kalaburagi,,2020-21,UNVERIFIED,False,,2019,CEI-IN-A65D25737986,DUPLICATE_NAME_AFFILIATION
S-18924,S S COLLEGE OF PHARMACY,Standalone,Karnataka,Bengaluru Urban,,2020-21,UNVERIFIED,False,,2018,CEI-IN-AECC8447471B,DUPLICATE_NAME_AFFILIATION
S-16931,INDIAN COLLEGE OF PHARMACY,Standalone,Karnataka,Kalaburagi,,2020-21,UNVERIFIED,False,,2017,CEI-IN-D42B5922AC3D,DUPLICATE_NAME_AFFILIATION
S-18926,LOTUS COLLEGE OF PHARMACY,Standalone,Karnataka,Vijayapura,,2020-21,UNVERIFIED,False,,-,CEI-IN-60FAFF6777BD,DUPLICATE_NAME_AFFILIATION
S-18927,SARVODAYA COLLEGE OF PHARMACY,Standalone,Karnataka,Raichur,,2020-21,UNVERIFIED,False,,-,CEI-IN-2CE297323480,DUPLICATE_NAME_AFFILIATION
S-18530,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING AND TECHNOLOGY,Standalone,Karnataka,Mysuru,,2020-21,UNVERIFIED,False,,1991,CEI-IN-B0D7A724D883,DUPLICATE_NAME_AFFILIATION
S-14616,ARIES POLYTECHNIC COLLEGE,Standalone,Kerala,Palakkad,,2020-21,UNVERIFIED,False,,-,CEI-IN-10C44EB1AFB3,DUPLICATE_NAME_AFFILIATION
S-21600,INSTITUTE OF PHARMACEUTICAL SCIENCES,Standalone,Kerala,Ernakulam,,2020-21,UNVERIFIED,False,,1996,CEI-IN-A98A32AE0877,DUPLICATE_NAME_AFFILIATION
S-14893,XAVIER INSTITUTE OF MANAGEMENT AND ENTREPRENEURSHIP,Standalone,Kerala,Ernakulam,,2020-21,UNVERIFIED,False,,2013,CEI-IN-5D41BEDD7984,DUPLICATE_NAME_AFFILIATION
S-17337,BRIGHT COLLEGE OF EDUCATION,Standalone,Madhya Pradesh,Gwalior,,2020-21,UNVERIFIED,False,,-,CEI-IN-8A14A704149B,DUPLICATE_NAME_AFFILIATION
S-19741,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING AND TECHNOLOGY,Standalone,Madhya Pradesh,Gwalior,,2020-21,UNVERIFIED,False,,2016,CEI-IN-4ABBA29C5907,DUPLICATE_NAME_AFFILIATION
S-15228,Sanjeevani College of Nursing,Standalone,Madhya Pradesh,Neemuch,,2020-21,UNVERIFIED,False,,2021,CEI-IN-A22611EEDE52,DUPLICATE_NAME_AFFILIATION
S-174,INDIAN INSTITUTE OF TOURISM AND TRAVEL MANAGEMENT,Standalone,Madhya Pradesh,Gwalior,,2020-21,UNVERIFIED,False,,1983,CEI-IN-E3031B6820A6,DUPLICATE_NAME_AFFILIATION
S-18980,OXFORD COLLEGE OF MANAGEMENT,Standalone,Madhya Pradesh,Indore,,2020-21,UNVERIFIED,False,,-,CEI-IN-1AEA56A33712,DUPLICATE_NAME_AFFILIATION
S-20681,SAI SCHOOL OF NURSING,Standalone,Madhya Pradesh,Alirajpur,,2020-21,UNVERIFIED,False,,-,CEI-IN-FE25D9A768C5,DUPLICATE_NAME_AFFILIATION
S-15831,Bharat College of Education,Standalone,Madhya Pradesh,Datia,,2020-21,UNVERIFIED,False,,2014,CEI-IN-991799452E2C,DUPLICATE_NAME_AFFILIATION
S-21294,RAVI SHANKAR GLOBAL EDUCATION COLLEGE,Standalone,Madhya Pradesh,Bhind,,2020-21,UNVERIFIED,False,,2012,CEI-IN-CD234F30F97F,DUPLICATE_NAME_AFFILIATION
S-22000,OM COLLEGE OF NURSING,Standalone,Maharashtra,Raigad,,2020-21,UNVERIFIED,False,,-,CEI-IN-15CF181B6425,DUPLICATE_NAME_AFFILIATION
S-17743,INSTITUTE OF HOTEL MANAGEMENT CATERING TECHNOLOGY AND APPLIED NUTRITION,Standalone,Maharashtra,Mumbai,,2020-21,UNVERIFIED,False,,1954,CEI-IN-146099305CAE,DUPLICATE_NAME_AFFILIATION
S-20431,SWAMI VIVEKANAND INSTITUTE OF NURSING,Standalone,Maharashtra,Latur,,2020-21,UNVERIFIED,False,,2021,CEI-IN-4976726B6092,DUPLICATE_NAME_AFFILIATION
S-217,INTERNATIONAL SCHOOL OF BUSINESS AND MEDIA,Standalone,Maharashtra,Pune,,2020-21,UNVERIFIED,False,,2008,CEI-IN-EEF0C7CF2F54,DUPLICATE_NAME_AFFILIATION
S-17784,INSTITUTE OF HOTEL MANAGEMENT,Standalone,Meghalaya,East Khasi Hills,,2020-21,UNVERIFIED,False,,2000,CEI-IN-1FBCAA3F62DF,DUPLICATE_NAME_AFFILIATION
S-1716,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY (CIPET),Standalone,Maharashtra,Chhatrapati Sambhajinagar,,2020-21,UNVERIFIED,False,,2006,CEI-IN-5853612904B4,DUPLICATE_NAME_AFFILIATION
S-16690,International Management Institute,Standalone,Odisha,Khordha,,2020-21,UNVERIFIED,False,,2011,CEI-IN-27247E938FF8,DUPLICATE_NAME_AFFILIATION
S-7431,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, SONEPUR",Standalone,Odisha,Sonepur,,2020-21,UNVERIFIED,False,,1972,CEI-IN-CF1251DE6B0A,DUPLICATE_NAME_AFFILIATION
S-22630,SUBHADRA DEVI SCHOOL OF NURSING,Standalone,Odisha,Khordha,,2020-21,UNVERIFIED,False,,-,CEI-IN-F4598A5D7A24,DUPLICATE_NAME_AFFILIATION
S-18215,INSTITUTE OF HOTEL MANAGEMENT CATERING TECHNOLOGY AND APPLIED NUTRITION,Standalone,Odisha,Khordha,,2020-21,UNVERIFIED,False,,1973,CEI-IN-59D5C5F34974,DUPLICATE_NAME_AFFILIATION
S-15892,UNIVERSAL COLLEGE OF NURSING,Standalone,Punjab,Jalandhar,,2020-21,UNVERIFIED,False,,2012,CEI-IN-A1F3C274AA3E,DUPLICATE_NAME_AFFILIATION
S-15944,KRISHNA COLLEGE OF NURSING,Standalone,Punjab,Mansa,,2020-21,UNVERIFIED,False,,2015,CEI-IN-A9CD99F45707,DUPLICATE_NAME_AFFILIATION
S-22403,BRIGHT SCHOOL OF NURSING,Standalone,Odisha,Khordha,,2020-21,UNVERIFIED,False,,-,CEI-IN-28BE3C942129,DUPLICATE_NAME_AFFILIATION
S-15686,SAI COLLEGE OF NURSING,Standalone,Punjab,Hoshiarpur,,2020-21,UNVERIFIED,False,,2011,CEI-IN-B56F9DB8B666,DUPLICATE_NAME_AFFILIATION
S-16201,Vinayaka College of Pharmacy,Standalone,Punjab,Sangrur,,2020-21,UNVERIFIED,False,,2016,CEI-IN-8F3FE4F39732,DUPLICATE_NAME_AFFILIATION
S-20251,SHREE RAM SCHOOL OF NURSING,Standalone,Odisha,Sundargarh,,2020-21,UNVERIFIED,False,,2019,CEI-IN-2DE9AC3BC8B1,DUPLICATE_NAME_AFFILIATION
S-18339,INSTITUTE OF HOTEL MANAGEMENT,Standalone,Punjab,Gurdaspur,,2020-21,UNVERIFIED,False,,1994,CEI-IN-FA063BE88708,DUPLICATE_NAME_AFFILIATION
S-20387,INSTITUTE OF NURSING AND PARAMEDICAL SCIENCES,Standalone,Odisha,Khordha,,2020-21,UNVERIFIED,False,,2014,CEI-IN-4386D6DA1E1B,DUPLICATE_NAME_AFFILIATION
S-20919,INSTITUTE OF HOTEL MANAGEMENT CATERING TECHNOLOGY AND APPLIED NUTRITION,Standalone,Punjab,Bathinda,,2020-21,UNVERIFIED,False,,2008,CEI-IN-7A0F970BE000,DUPLICATE_NAME_AFFILIATION
S-17575,BRILLIANT COLLEGE OF EDUCATION,Standalone,Punjab,Ferozepur,,2020-21,UNVERIFIED,False,,2012,CEI-IN-B9641AEB04B4,DUPLICATE_NAME_AFFILIATION
S-18356,SANJEEVNI INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Rajasthan,Jhalawar,,2020-21,UNVERIFIED,False,,2015,CEI-IN-8CD8C3EA3D5F,DUPLICATE_NAME_AFFILIATION
S-18263,INSTITUTE OF HOTEL MANAGEMENT CATERING TECHNOLOGY AND APPLIED NUTRITION,Standalone,Rajasthan,Jaipur,,2020-21,UNVERIFIED,False,,1975,CEI-IN-486408BF15A4,DUPLICATE_NAME_AFFILIATION
S-22042,R K INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Rajasthan,Jhunjhunu,,2020-21,UNVERIFIED,False,,-,CEI-IN-B5976506ED3F,DUPLICATE_NAME_AFFILIATION
S-19072,INSTITUTE OF HOTEL MANAGEMENT CATERING TECHNOLOGY AND APPLIED NUTRITION,Standalone,Sikkim,Gangtok,,2020-21,UNVERIFIED,False,,1990,CEI-IN-21E4277331D2,DUPLICATE_NAME_AFFILIATION
S-19373,SUNRISE INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Rajasthan,Udaipur,,2020-21,UNVERIFIED,False,,-,CEI-IN-9AC29B8A1382,DUPLICATE_NAME_AFFILIATION
S-16458,NOBLE COLLEGE OF PHARMACY,Standalone,Telangana,Medak,,2020-21,UNVERIFIED,False,,2008,CEI-IN-18CB4B8F9CA1,DUPLICATE_NAME_AFFILIATION
S-22313,CITY COLLEGE OF PHARMACY,Standalone,Uttarakhand,Haridwar,,2020-21,UNVERIFIED,False,,-,CEI-IN-95662F69EBCC,DUPLICATE_NAME_AFFILIATION
S-22571,ASHOKA SCHOOL OF BUSINESS,Standalone,Telangana,YADADRI BHUVANAGIRI,,2020-21,UNVERIFIED,False,,-,CEI-IN-8CDA50620C59,DUPLICATE_NAME_AFFILIATION
S-17668,ARIHANT COLLEGE OF PHARMACY,Standalone,Uttarakhand,Haridwar,,2020-21,UNVERIFIED,False,,-,CEI-IN-FE569767B58D,DUPLICATE_NAME_AFFILIATION
S-22877,LORD BUDDHA COLLEGE OF PHARMACY,Standalone,Uttar Pradesh,Bahraich,,2020-21,UNVERIFIED,False,,-,CEI-IN-1FDA6BC6AA77,DUPLICATE_NAME_AFFILIATION
S-15254,GURUKUL SCHOOL OF NURSING,Standalone,Uttar Pradesh,Moradabad,,2020-21,UNVERIFIED,False,,2014,CEI-IN-DB0895228EF7,DUPLICATE_NAME_AFFILIATION
S-18043,R B COLLEGE OF PHARMACY,Standalone,Uttar Pradesh,Agra,,2020-21,UNVERIFIED,False,,2018,CEI-IN-C843984EEED1,DUPLICATE_NAME_AFFILIATION
S-23040,BALAJI COLLEGE OF PHARMACY,Standalone,Uttar Pradesh,Kanpur Dehat,,2020-21,UNVERIFIED,False,,-,CEI-IN-F611AE7F549E,DUPLICATE_NAME_AFFILIATION
S-18658,SHREE RAM COLLEGE OF PHARMACY,Standalone,Uttar Pradesh,Meerut,,2020-21,UNVERIFIED,False,,2017,CEI-IN-816556595805,DUPLICATE_NAME_AFFILIATION
S-19879,BHARTIYA NURSING COLLEGE,Standalone,Uttar Pradesh,Amroha,,2020-21,UNVERIFIED,False,,-,CEI-IN-C9DF1BE4A2F7,DUPLICATE_NAME_AFFILIATION
S-19345,MAYO COLLEGE OF NURSING,Standalone,Uttar Pradesh,Ambedkar Nagar,,2020-21,UNVERIFIED,False,,2019,CEI-IN-451BDFE85F5C,DUPLICATE_NAME_AFFILIATION
S-402,INSTITUTE OF MANAGEMENT STUDIES,Standalone,Uttar Pradesh,Ghaziabad,,2020-21,UNVERIFIED,False,,1990,CEI-IN-933D459A7367,DUPLICATE_NAME_AFFILIATION
S-20215,SKG COLLEGE OF PHARMACY,Standalone,Uttar Pradesh,Mathura,,2020-21,UNVERIFIED,False,,-,CEI-IN-5292F0B2A9D7,DUPLICATE_NAME_AFFILIATION
S-19999,S S COLLEGE OF HIGHER EDUCATION,Standalone,Uttar Pradesh,Jalaun,,2020-21,UNVERIFIED,False,,2012,CEI-IN-01074A654012,DUPLICATE_NAME_AFFILIATION
S-19747,INDIAN INSTITUTE OF TOURISM AND TRAVEL MANAGEMENT,Standalone,Uttar Pradesh,Gautam Buddha Nagar,,2020-21,UNVERIFIED,False,,-,CEI-IN-3B08D2D3DF3F,DUPLICATE_NAME_AFFILIATION
